id;name;email;phone_number;birth_date;sex;passport;country_code;address;account_creation;pay_method;account_status
MarMiranda-Faria;Mara Miranda-Faria;marmiranda-faria@li3.pt;(351) 234211235;1955/07/16;F;MA955412;PT;R. de Neves, 275257-317 Felgueiras;2014/09/09 20:43:38;debit_card;active
AnPacheco823;Andreia Pacheco;anpacheco823@li3.pt;(351) 936 723 753;1951/06/16;F;EJ218255;PT;Av de Pires, 125684-188 Quarteira;2011/11/30 15:30:48;credit_card;Active
SaOliveira738;Samuel Oliveira;saoliveira738@li3.pt;(351) 911 433 988;1953/10/21;M;SM020638;PT;Alameda Leite, 28260-895 Queluz;2013/03/09 00:50:10;credit_card;INACTIVE
MeliFerreira1900;Melissa do Ferreira;meliferreira1900@li3.pt;(351) 927804474;1986/01/04;F;FR213881;PT;Largo Vicente, 857474-776 Peniche;2017/06/24 21:07:55;cash;active
SarAzevedo729;Sara Azevedo;sarazevedo729@li3.pt;(351) 240542326;1989/06/06;F;WJ265858;PT;R. Juliana Ferreira, 2165562-653 Lagoa;2012/12/11 23:53:29;cash;active
CarBrito-Miranda;Carlota Brito-Miranda;carbrito-miranda@li3.pt;255 134 419;1995/03/07;F;AI646687;PT;Alameda de Fernandes, 192075-466 Santana;2014/08/08 17:45:08;cash;active
YMoreira204;Yasmin Moreira;ymoreira204@li3.pt;(351) 964473220;1975/06/01;F;CK705407;PT;Av de Paiva, 229548-240 Elvas;2014/03/28 00:02:04;cash;ACTIVE
DaniFerreira;Daniela do Ferreira;daniferreira@li3.pt;914532551;1977/04/11;F;IN266985;PT;R. Garcia, 918189-677 Guimarães;2011/06/30 14:41:30;debit_card;active
PauMelo;Paulo da Melo;paumelo@li3.pt;(351) 965 405 643;1988/10/09;M;VW092070;PT;Alameda Salomé Coelho, 21409-148 Cartaxo;2015/07/30 10:06:37;cash;active
APacheco1695;Ana Pacheco;apacheco1695@li3.pt;(351) 965 666 095;1952/02/06;F;ZH339101;PT;Rua Esteves, 554981-356 Marco de Canaveses;2011/11/25 17:56:29;debit_card;active
LRibeiro;Luciana Ribeiro;lribeiro@li3.pt;+351931824247;1987/06/20;F;SM359499;PT;Praça de Fernandes, 521677-437 Vila Nova de Santo André;2020/02/24 10:00:47;credit_card;active
NPereira612;Naiara da Pereira;npereira612@li3.pt;(351) 923849284;1971/04/30;F;IJ321582;PT;Alameda de Ulisses, 9325044-043 São Salvador de Lordelo;2014/08/14 11:22:55;credit_card;active
LAnjos-Jesus626;Luísa Anjos-Jesus;lanjos-jesus626@li3.pt;+351967341778;1977/03/07;F;IG139296;PT;Avenida Neto, 843437-586 Silves;2015/04/24 11:38:28;cash;active
CaGaspar;Camila Gaspar;cagaspar@li3.pt;(351) 930 140 798;1955/02/09;F;YX154546;PT;Travessa de Matos, 9734611-074 Gafanha da Nazaré;2014/08/16 17:21:33;cash;active
AfonsMacedo;Afonso Macedo;afonsmacedo@li3.pt;912 330 001;2004/11/19;M;EW805043;PT;Av Matos, 6667387-369 Matosinhos;2010/03/19 09:38:20;credit_card;active
CaeTeixeira1092;Caetana Teixeira;caeteixeira1092@li3.pt;915075685;1956/11/10;F;II511722;PT;Av Wilson Neves, 7466288-977 Ribeira Grande;2019/09/06 09:58:51;cash;active
VítMelo;Vítor Melo;vítmelo@li3.pt;924 246 874;1952/08/24;M;GD949469;PT;Rua Domingues, 993039-773 Oliveira do Bairro;2013/02/28 08:37:14;cash;active
GLima1029;Gabriel Lima;glima1029@li3.pt;272126131;1999/09/10;M;IA565073;PT;R. Magalhães, S/N0596-679 Felgueiras;2016/11/08 16:43:55;debit_card;active
LarissJesus;Larissa Jesus;larissjesus@li3.pt;(351) 968459350;1959/06/05;F;JN282516;PT;R. Alves, 962614-657 Caldas da Rainha;2010/02/19 09:16:31;credit_card;active
GabrieMachado;Gabriela Machado;gabriemachado@li3.pt;(351) 935 611 103;1961/09/10;F;OG786614;PT;Av de Martins, 120378-626 Horta;2016/08/07 04:29:27;credit_card;active
FPaiva1527;Filipa-Miriam Paiva;fpaiva1527@li3.pt;(351) 933 653 333;1972/06/15;F;QY402014;PT;Praça de São Pedro, 9535430-686 Angra do Heroísmo;2011/09/23 21:16:42;debit_card;active
ViFernandes;Vicente Fernandes;vifernandes@li3.pt;(351) 929 205 462;1990/01/03;M;KH292741;PT;Praça de Vieira, 453302-566 Serpa;2010/04/20 07:39:01;credit_card;active
LuBorges431;Luís da Borges;luborges431@li3.pt;+351911390918;1996/03/14;M;YJ367788;PT;Alameda Erica Marques, 926905-302 Matosinhos;2010/08/15 07:07:45;debit_card;active
RúAndrade;Rúben Andrade;rúandrade@li3.pt;(351) 927523158;2000/04/03;M;NG666049;PT;Avenida Vitória Brito, 77117-564 Rebordosa;2013/12/20 15:14:24;debit_card;active
MiPacheco;Mia Pacheco;mipacheco@li3.pt;(351) 961 668 543;1971/08/17;F;YM386056;PT;Av de Neves, 671333-713 Miranda do Douro;2020/10/12 07:15:46;cash;active
JCastro1495;Jorge Castro;jcastro1495@li3.pt;911360673;1964/04/19;M;WH478880;PT;Av de Miranda, 16129-201 Agualva-Cacém;2020/08/01 03:07:44;cash;active
SandrAssunção-Pacheco1474;Sandro Assunção-Pacheco;sandrassunção-pacheco1474@li3.pt;(351) 963 285 330;1983/04/16;M;VT013488;PT;Travessa Cláudio Silva, 45218-516 Beja;2012/07/16 23:44:45;debit_card;active
Isabel-Nascimento1551;Isabel-Íris Nascimento;isabel-nascimento1551@li3.pt;927599356;1990/03/17;F;ZI728294;PT;R. de Garcia, 5102437-212 Fundão;2016/12/20 19:35:50;cash;inactive
IvNunes-Ramos;Ivan Nunes-Ramos;ivnunes-ramos@li3.pt;(351) 930 760 381;1981/06/04;M;QO723175;PT;Praça Guilherme Moreira, 568060-337 Abrantes;2017/08/06 14:04:52;debit_card;active
EPinheiro;Emília da Pinheiro;epinheiro@li3.pt;+351292603417;1991/09/03;F;GP336671;PT;Rua Isabela Lopes, 738047-928 Guimarães;2015/08/13 01:01:19;cash;active
JéssMoura;Jéssica Moura;jéssmoura@li3.pt;(351) 929 932 392;1981/06/14;F;JQ770090;PT;Travessa Pinto, S/N5454-758 Caniço;2011/07/18 09:06:44;credit_card;active
VioletNeves115;Violeta Neves;violetneves115@li3.pt;+351926562338;2005/12/01;F;GD765874;PT;R. de Monchique, S/N9838-167 Gandra;2013/06/14 01:56:38;debit_card;active
ICastro188;Igor Castro;icastro188@li3.pt;(351) 961 196 169;2002/01/06;M;ZS566274;PT;Praça dos Cruzados, 3888676-521 Coimbra;2011/05/09 12:41:49;cash;active
SofiAndrade-Ribeiro;Sofia Andrade-Ribeiro;sofiandrade-ribeiro@li3.pt;(351) 920 444 140;1977/05/19;F;YS733146;PT;Largo do Carregal, 115113-841 Montijo;2020/11/20 00:34:27;credit_card;ACTIVE
AnCruz143;Andreia Cruz;ancruz143@li3.pt;968478646;1990/10/04;F;WO825700;PT;R. Violeta Amaral, 90451-063 Vizela;2011/12/30 03:22:12;cash;active
MatiBrito;Matilde Brito;matibrito@li3.pt;964 172 351;1952/02/12;F;HU853618;PT;Largo Madrid, S/N8889-457 São João da Madeira;2014/04/25 11:53:28;debit_card;active
InRocha1718;Inês Rocha;inrocha1718@li3.pt;+351203134728;1974/06/15;F;IM100486;PT;Largo Mateus Abreu, 765267-906 Alverca do Ribatejo;2019/02/22 15:20:34;credit_card;active
LisandCarneiro1035;Lisandro Carneiro;lisandcarneiro1035@li3.pt;929067010;1981/02/13;M;JA904724;PT;Avenida Larissa Fernandes, 206651-828 Almeirim;2019/08/24 07:37:34;debit_card;active
EmanMatos1187;Emanuel do Matos;emanmatos1187@li3.pt;(351) 293 746 404;1960/02/18;M;RQ878130;PT;Av do Campo Alegre, S/N9005-440 Faro;2013/10/13 10:07:05;credit_card;active
ErikTorres;Erika Torres;eriktorres@li3.pt;(351) 202357070;1977/09/07;F;JA191106;PT;Alameda Castro, 82742-602 Cantanhede;2015/12/09 14:26:18;credit_card;active
RMota1618;Rúben de Mota;rmota1618@li3.pt;+351938412506;1972/01/28;M;UD585848;PT;Travessa Santos, 497054-880 Vila Real de Santo António;2010/09/27 19:47:09;cash;active
VCunha;Vítor Cunha;vcunha@li3.pt;290 751 670;1976/03/16;M;NB346550;PT;Travessa Amnistia Internacional, S/N2958-025 Seia;2014/08/14 02:35:39;debit_card;active
Nair-CaAlmeida;Nair-Carlota Almeida;nair-caalmeida@li3.pt;224333990;1960/04/24;F;NW134876;PT;Largo de Carneiro, 367956-868 Pombal;2013/07/18 16:15:13;cash;active
AleRibeiro;Alexandre Ribeiro;aleribeiro@li3.pt;(351) 969313468;1988/02/05;M;JJ127777;PT;R. de Pinheiro, 434454-773 Guimarães;2010/02/02 19:19:07;debit_card;active
IvAlves1764;Ivo Alves;ivalves1764@li3.pt;(351) 915551394;1995/01/27;M;QV396881;PT;Avenida de Valente, 811057-981 Fundão;2014/07/23 22:38:45;credit_card;active
KellCarneiro1451;Kelly de Carneiro;kellcarneiro1451@li3.pt;914 626 724;1974/08/30;F;AO965952;PT;Alameda de Andrade, 699249-475 Oliveira de Azeméis;2015/07/14 01:16:26;debit_card;active
IsBatista1920;Isaac Batista;isbatista1920@li3.pt;(351) 927628362;1952/11/25;M;EP486717;PT;Praça de Neto, 91092-105 Ribeira Grande;2014/03/14 14:21:38;debit_card;active
IvMoura;Ivan de Moura;ivmoura@li3.pt;(351) 212692828;1955/04/07;M;HT615462;PT;Travessa Gabriela Abreu, 33703-387 Vila Real de Santo António;2015/09/16 22:56:19;cash;active
JPinto;João Pinto;jpinto@li3.pt;(351) 961 781 765;1971/07/26;M;CX187856;PT;Praça Sebastião Lourenço, 352155-145 Ílhavo;2011/08/30 13:13:26;debit_card;active
DéborGarcia1481;Débora Garcia;déborgarcia1481@li3.pt;+351926183407;1970/12/23;F;EW981413;PT;Alameda de Maria Pia, 2112888-938 Barcelos;2011/03/14 00:31:58;cash;active
Emília-AlexSantos1319;Emília-Alexandra Santos;emília-alexsantos1319@li3.pt;(351) 925097937;1973/11/16;F;BU530095;PT;Avenida Soares, 389519-745 Gafanha da Nazaré;2015/02/08 17:04:20;credit_card;active
ENogueira-Loureiro1970;Ema Nogueira-Loureiro;enogueira-loureiro1970@li3.pt;(351) 939045383;1995/12/21;F;YT732574;PT;Travessa do Penalva, 656425-837 Coimbra;2014/02/14 20:00:51;credit_card;active
CAlves;Clara Alves;calves@li3.pt;(351) 233 327 828;2005/04/30;F;OP344489;PT;Largo de São Miguel, 687149-265 Santo Tirso;2010/12/02 13:42:55;debit_card;active
MMendes1381;Maria Mendes;mmendes1381@li3.pt;(351) 222 931 080;1998/08/25;F;YE967109;PT;Travessa de Mota, S/N1581-967 Leiria;2017/11/21 21:55:30;credit_card;active
ACoelho;Ana Coelho;acoelho@li3.pt;(351) 916 043 563;1970/02/17;F;QC433589;PT;R. do Cidral de Baixo, 34729-713 Seia;2018/07/18 12:43:26;credit_card;active
RafaMoura731;Rafael Moura;rafamoura731@li3.pt;+351960052908;1953/10/19;M;ZH165421;PT;Praça dos Bacalhoeiros, 382044-879 Castelo Branco;2012/08/20 15:57:13;debit_card;active
NaCoelho1;Naiara da Coelho;nacoelho1@li3.pt;911 226 177;2003/06/08;F;PQ651523;PT;Alameda do Carrasco, 865590-125 Mêda;2012/10/15 04:51:59;debit_card;Active
CrisMonteiro1586;Cristiano Monteiro;crismonteiro1586@li3.pt;+351265148288;1959/07/22;M;LR006424;PT;Largo Lourenço, 28629-206 Ourém;2019/07/12 16:34:54;cash;active
KeviHenriques2013;Kevin Henriques;kevihenriques2013@li3.pt;(351) 912587884;1979/05/15;M;UQ228651;PT;Travessa de Barbosa, 330306-517 Santa Cruz;2016/02/03 21:29:30;debit_card;active
VítoCosta;Vítor Costa;vítocosta@li3.pt;(351) 921308506;1955/06/04;M;JA331141;PT;R. Soares, 509091-176 Póvoa de Santa Iria;2016/10/07 08:35:58;cash;active
LúciSá1505;Lúcia Sá;lúcisá1505@li3.pt;+351910764066;1957/06/13;F;EB832711;PT;R. de Campos, S/N5933-405 Estremoz;2020/08/04 01:52:25;credit_card;active
FábMorais;Fábio Morais;fábmorais@li3.pt;(351) 917352636;1990/06/30;M;UF200028;PT;Largo Diogo Faria, 380691-881 Póvoa de Varzim;2019/11/21 15:59:19;cash;active
LeoNunes1852;Leonardo Nunes;leonunes1852@li3.pt;(351) 923274198;1990/06/25;M;GR638105;PT;Av de Brito, S/N5891-526 Viana do Castelo;2011/03/08 07:41:19;debit_card;active
MaBranco1658;Mateus Branco;mabranco1658@li3.pt;(351) 911 796 009;1991/05/25;M;EY550793;PT;Alameda das Antas, 650800-964 Gafanha da Nazaré;2010/08/15 11:32:10;cash;active
LuísCoelho;Luísa Coelho;luíscoelho@li3.pt;(351) 273 441 120;1958/08/22;F;NL302439;PT;Avenida do Monte Cativo, 314316-129 Queluz;2014/08/19 07:37:52;credit_card;active
WMonteiro1108;Wilson Monteiro;wmonteiro1108@li3.pt;+351966205209;1986/12/29;M;HS930907;PT;Av das Japoneiras, 302252-583 Portalegre;2011/12/18 05:04:41;cash;ACTIVE
BrGarcia210;Bruno Garcia;brgarcia210@li3.pt;(351) 288745484;1973/05/20;M;ZA562970;PT;Avenida Rafael Pinho, 2029112-970 Alcobaça;2018/04/30 00:59:13;credit_card;active
EmLeite;Ema Leite;emleite@li3.pt;(351) 930511156;1996/03/26;F;HS730940;PT;Largo da Baleia, S/N8159-460 Vila Real;2014/11/29 10:11:14;debit_card;active
SandrAndrade;Sandro Andrade;sandrandrade@li3.pt;+351911297485;1966/12/10;M;QV591533;PT;Largo Matias, 410414-788 Tavira;2010/01/13 21:44:15;credit_card;active
MelGuerreiro1965;Melissa Guerreiro;melguerreiro1965@li3.pt;910005619;1970/04/19;F;WH121646;PT;Av Andreia Oliveira, 92265-073 Sabugal;2012/11/18 08:47:32;credit_card;active
DiaGomes;Diana Gomes;diagomes@li3.pt;(351) 241024685;1962/08/12;F;CM894242;PT;R. Loureiro, 20619-747 Rio Maior;2019/04/29 10:42:44;cash;active
CristiaFonseca;Cristiano Fonseca;cristiafonseca@li3.pt;(351) 927724370;2003/02/23;M;XO959778;PT;Praça Henriques, 9324663-374 Santana;2016/09/18 01:03:33;cash;active
NoCarneiro1857;Noa Carneiro;nocarneiro1857@li3.pt;+351924445084;1991/12/03;M;DA343187;PT;Largo Yasmin Barros, 243533-401 Póvoa de Santa Iria;2017/02/04 17:46:06;debit_card;active
VioletGonçalves;Violeta Gonçalves;violetgonçalves@li3.pt;(351) 234217575;2005/04/22;F;FW515601;PT;Largo Barros, 457852-343 Paços de Ferreira;2018/12/05 07:54:30;credit_card;active
AmélTeixeira-Reis848;Amélia Teixeira-Reis;amélteixeira-reis848@li3.pt;928 860 331;2005/09/25;F;PW384796;PT;R. de Reis, 13585-114 Ponta Delgada;2020/02/29 19:09:14;credit_card;active
HeMonteiro;Helena-Adriana Monteiro;hemonteiro@li3.pt;234 200 204;1976/01/24;F;SP282788;PT;Praça de Montevideu, 745251-161 Vila Real;2010/05/03 09:31:17;cash;active
JéssicFonseca;Jéssica do Fonseca;jéssicfonseca@li3.pt;(351) 216851009;1952/08/19;F;WX464206;PT;Rua Ângelo Sousa, 513407-460 Albufeira;2016/08/08 17:21:42;credit_card;inactive
ACoelho488;Andreia Coelho;acoelho488@li3.pt;(351) 960 666 001;1953/07/23;F;HG845565;PT;Praça Martins, 743878-749 Olhão;2020/10/13 04:21:44;debit_card;active
ÁlvaCarvalho1186;Álvaro Carvalho;álvacarvalho1186@li3.pt;932 069 567;1984/04/27;M;KQ012366;PT;Rua Escuro, S/N0269-508 Matosinhos;2020/02/28 09:18:32;debit_card;active
GuCoelho882;Gustavo Coelho;gucoelho882@li3.pt;(351) 929817952;1995/02/13;M;JK770634;PT;Rua Martins, 241455-627 Entroncamento;2011/01/20 09:43:16;debit_card;active
NelPinto;Nelson Pinto;nelpinto@li3.pt;(351) 936278534;1983/12/16;M;EJ341898;PT;Rua de Rodrigues, 104057-368 Viana do Castelo;2011/04/04 22:30:22;cash;active
NádiMatias;Nádia Matias;nádimatias@li3.pt;(351) 964074080;1983/01/27;F;XD983295;PT;Largo de Pinho, 104370-453 Fátima;2016/06/16 06:37:23;debit_card;active
IvHenriques1639;Ivan Henriques;ivhenriques1639@li3.pt;965486716;1971/03/14;M;WI158161;PT;Rua Machado, 2127638-355 Póvoa de Varzim;2018/01/28 00:07:02;credit_card;active
EricBaptista;Erica Baptista;ericbaptista@li3.pt;915 081 658;1962/09/19;F;KI449243;PT;Alameda Afonso Mota, 710709-990 Câmara de Lobos;2012/06/10 10:17:17;credit_card;active
NCunha1335;Núria Cunha;ncunha1335@li3.pt;+351235416662;1986/09/30;F;BW329865;PT;Travessa Coronel Marques Júnior, S/N2770-003 Fátima;2014/11/22 21:30:09;debit_card;active
EduNeves;Eduarda Neves;eduneves@li3.pt;(351) 913 483 072;1980/05/07;F;KJ322336;PT;Travessa Eduarda Teixeira, 917722-741 Santarém;2012/11/23 02:25:34;cash;active
RuMatias1598;Rui Matias;rumatias1598@li3.pt;963 018 718;1986/05/05;M;JO866434;PT;Largo Laura Monteiro, S/N8914-483 Covilhã;2010/05/26 17:14:20;credit_card;active
EvPinho;Eva Pinho;evpinho@li3.pt;201 164 226;1988/09/04;F;XI724022;PT;Alameda de Teixeira, 402349-989 Miranda do Douro;2013/05/30 14:20:05;debit_card;ACTIVE
LorenMendes;Lorena do Mendes;lorenmendes@li3.pt;938457167;1980/05/23;F;CT685749;PT;Alameda de S. João da Foz, 372980-959 Torres Novas;2017/04/17 05:39:23;cash;active
GonçMonteiro-Lima113;Gonçalo Monteiro-Lima;gonçmonteiro-lima113@li3.pt;+351966240986;1974/08/08;M;WI767540;PT;Largo Matos, 197189-044 Gafanha da Nazaré;2013/10/20 00:16:20;debit_card;active
SofMendes;Sofia Mendes;sofmendes@li3.pt;+351929097921;1962/02/18;F;DS665416;PT;Av Miranda, 348768-864 Tavira;2016/11/12 16:48:07;debit_card;active
IriLima1297;Irina da Lima;irilima1297@li3.pt;(351) 938227722;2002/09/21;F;KD768409;PT;Av Rodrigues, 808137-033 Pombal;2017/10/03 11:48:48;cash;active
NPinho270;Noa Pinho;npinho270@li3.pt;(351) 964 354 275;1988/01/27;M;BI466471;PT;Avenida Yasmin Azevedo, 598314-159 Santa Maria da Feira;2020/08/28 02:07:09;credit_card;active
ACampos;Anita Campos;acampos@li3.pt;913170440;1959/03/29;F;BH514965;PT;Av de Freitas, 268213-981 Lourosa;2017/05/07 08:29:08;cash;active
BárMarques;Bárbara Marques;bármarques@li3.pt;936396937;1991/10/15;F;UA081236;PT;Alameda de Silva, 37750-051 Tavira;2020/11/29 10:55:14;debit_card;active
ENeto1004;Emma Neto;eneto1004@li3.pt;+351934092508;1952/02/18;F;DN995548;PT;Alameda Fonseca, 15556-676 Ribeira Grande;2018/09/21 05:50:09;debit_card;active
AntBatista277;António Batista;antbatista277@li3.pt;(351) 968 528 275;1952/01/29;M;NF957754;PT;Av de Nascimento, 52860-691 Esmoriz;2014/08/03 20:06:21;cash;active
ECarvalho;Eduarda Carvalho;ecarvalho@li3.pt;(351) 911 657 326;1995/10/31;F;HI292612;PT;R. de Gomes, 92244-141 Cantanhede;2016/05/05 06:07:58;cash;active
RenatCastro;Renato Castro;renatcastro@li3.pt;(351) 931 338 151;1958/02/19;M;ZU459886;PT;Rua Benjamim Garcia, 39101-916 Vizela;2011/03/29 06:31:24;cash;active
Luciana-CFernandes130;Luciana-Constança Fernandes;luciana-cfernandes130@li3.pt;(351) 960196280;1969/10/23;F;RW097679;PT;Largo de Fernandes, 690737-880 Marco de Canaveses;2018/01/12 13:09:26;credit_card;active
MFaria;Mateus Faria;mfaria@li3.pt;(351) 257 642 596;1953/10/12;M;DG930195;PT;Travessa de Almeida, 52863-149 Ponte de Sor;2018/05/25 09:01:13;cash;active
KAssunção;Kevin Assunção;kassunção@li3.pt;(351) 967693631;1995/10/04;M;CD066300;PT;Avenida Madalena Amaral, 13118-905 Rio Tinto;2015/09/29 11:51:23;debit_card;Active
MáriVicente;Mário Vicente;márivicente@li3.pt;(351) 927250356;2001/05/10;M;CB643372;PT;Av de Gomes, 44092-668 Vila Nova de Santo André;2011/01/11 10:19:00;credit_card;active
NúMelo;Núria Melo;númelo@li3.pt;(351) 932797508;1951/07/18;F;UI341553;PT;Rua do Calhau, 78023-198 Quarteira;2018/05/02 07:26:57;cash;active
TiPinto;Tiago Pinto;tipinto@li3.pt;(351) 938 873 160;2000/01/27;M;BB168061;PT;R. Vaz, 744631-398 Felgueiras;2011/01/31 16:24:44;credit_card;active
XaviMartins1258;Xavier Martins;xavimartins1258@li3.pt;933333765;1975/05/08;M;AR296556;PT;Rua Joana Loureiro, 23381-267 Fátima;2010/02/22 20:01:00;debit_card;active
SamueMendes;Samuel Mendes;samuemendes@li3.pt;(351) 277 997 859;1985/06/18;M;LD989690;PT;Travessa de Jesus, 2608647-273 Aveiro;2020/03/29 18:09:22;debit_card;active
MiOliveira;Miguel Oliveira;mioliveira@li3.pt;960091409;1999/04/24;M;AA420257;PT;Travessa Lourenço, S/N9143-299 Estremoz;2014/07/15 13:48:51;credit_card;active
ValentCardoso;Valentim Cardoso;valentcardoso@li3.pt;933827340;1977/12/23;M;JW688135;PT;Avenida de Sá, 433136-378 Castelo Branco;2014/02/22 23:19:16;credit_card;active
EdgNeves-Teixeira972;Edgar Neves-Teixeira;edgneves-teixeira972@li3.pt;+351260310147;1950/08/30;M;KY229347;PT;Av Xavier Borges, 72623-207 Mêda;2013/10/21 08:51:49;debit_card;active
MaNeves1534;Marco Neves;maneves1534@li3.pt;+351937358816;1958/10/30;M;DQ966633;PT;Alameda de Domingues, 676185-929 Alverca do Ribatejo;2015/07/13 04:42:47;debit_card;active
RúbeSoares1676;Rúben Soares;rúbesoares1676@li3.pt;(351) 928892732;1953/04/30;M;;PT;Praça das Necessidades, 44723-026 Vila Nova de Famalicão;2012/11/06 17:38:51;debit_card;active
FiliMoreira;Filipa Moreira;filimoreira@li3.pt;(351) 242 943 311;1997/09/27;F;MC344284;PT;Praça Domingues, 259909-715 Serpa;2010/05/24 07:30:03;debit_card;active
VRibeiro;Vicente Ribeiro;vribeiro@li3.pt;(351) 930 281 256;1987/12/10;M;PK006794;PT;Travessa Valentina Reis, 164150-816 Montemor-o-Novo;2014/04/13 04:02:44;credit_card;active
LeonLeite;Leonor Leite;leonleite@li3.pt;243 708 776;1982/06/22;F;QN392661;PT;Avenida de Silva, 286574-171 Beja;2018/04/17 13:27:12;cash;active
NáGonçalves;Nádia Gonçalves;nágonçalves@li3.pt;921 209 668;1998/05/20;F;GP642585;PT;Praça de Tavares, S/N4169-799 Lamego;2012/06/01 20:41:38;credit_card;active
AfBranco;Afonso Branco;afbranco@li3.pt;(351) 910785168;1980/12/29;M;UM230905;PT;Largo Adolfo Ayala, 797818-680 Fátima;2014/09/12 23:10:37;credit_card;active
BenjamSantos704;Benjamim Santos;benjamsantos704@li3.pt;(351) 258 017 310;1970/10/02;M;PM132049;PT;Praça Pinheiro, 71933-564 Abrantes;2012/05/12 07:25:04;debit_card;active
JaiGaspar;Jaime da Gaspar;jaigaspar@li3.pt;+351923433170;1967/02/26;M;ND382982;PT;Avenida Gabriel Sá, 145089-309 Porto Santo;2014/02/07 04:46:25;cash;active
SalvaGomes;Salvador Gomes;salvagomes@li3.pt;266 039 293;1971/10/31;M;UU673731;PT;Rua Cunha, 9586495-207 Vila Nova de Gaia;2016/06/10 04:02:42;cash;active
ErikCastro1003;Erika Castro;erikcastro1003@li3.pt;(351) 967 831 948;1962/11/28;F;FD964761;PT;Travessa Nascimento, 198343-239 Portimão;2013/12/19 11:47:27;cash;active
PMatias1574;Petra Matias;pmatias1574@li3.pt;(351) 961 118 785;1980/10/08;F;KZ057702;PT;R. de Simões, 809321-574 Tavira;2011/09/21 20:15:18;credit_card;inactive
LoreCardoso1524;Lorena Cardoso;lorecardoso1524@li3.pt;964116863;1968/11/02;F;NU411521;PT;Rua Prof. António de Sousa Franco, 5144845-511 Maia;2010/05/21 01:40:25;cash;active
GMachado;Gustavo Machado;gmachado@li3.pt;(351) 279853274;1975/11/08;M;FF891459;PT;Alameda de Monteiro, S/N8846-154 São João da Madeira;2017/01/04 08:38:08;debit_card;active
SAzevedo;Sofia Azevedo;sazevedo@li3.pt;(351) 922 927 649;1952/03/06;F;EY393990;PT;R. Amaral, 144626-187 São Mamede de Infesta;2015/07/01 13:39:07;debit_card;active
BrMelo;Bruno Melo;brmelo@li3.pt;(351) 967127756;1990/06/26;M;LP492887;PT;Rua de Vaz, 7442819-243 Macedo de Cavaleiros;2014/07/10 18:09:59;credit_card;active
VicentPires;Vicente de Pires;vicentpires@li3.pt;(351) 920198401;2005/09/11;M;XV716921;PT;Largo Xavier Moreira, 616242-059 Paços de Ferreira;2013/02/14 21:09:01;credit_card;active
BáLeal;Bárbara Leal;báleal@li3.pt;+351924667999;1980/04/11;F;KF368874;PT;Rua de Guerreiro, 6906380-060 Gafanha da Nazaré;2020/03/05 12:49:02;credit_card;active
DAraújo;Diogo Araújo;daraújo@li3.pt;+351911691370;1950/09/20;M;XN605531;PT;Av Ariana Pereira, 5570947-339 Guarda;2019/10/13 10:08:23;credit_card;active
LuanBarbosa-Santos;Luana Barbosa-Santos;luanbarbosa-santos@li3.pt;+351262222943;1955/12/23;F;SJ725818;PT;Travessa Garcia, 80767-936 Mêda;2012/02/05 07:01:05;cash;active
